nodenumber,    x-coordinate,    y-coordinate,    z-coordinate,      x-velocity,      y-velocity,      z-velocity,        pressure
259,6.95E-02,2.11E-02,2.41E-02,3.80E-01,-2.83E-03,-3.37E-05,-1.65E-03
260,7.09E-02,2.05E-02,2.34E-02,3.74E-01,-3.34E-03,-3.94E-05,-1.14E-03
261,7.01E-02,2.13E-02,2.36E-02,3.80E-01,-2.51E-03,-5.77E-05,-1.36E-03
262,6.96E-02,2.13E-02,2.39E-02,3.80E-01,-2.78E-03,-4.86E-05,-1.62E-03
263,6.97E-02,2.13E-02,2.39E-02,3.80E-01,-2.84E-03,-5.32E-05,-1.60E-03
264,6.97E-02,2.13E-02,2.39E-02,3.81E-01,-2.52E-03,-4.05E-05,-1.62E-03
265,7.14E-02,1.84E-02,2.64E-02,3.46E-01,-5.33E-03,5.52E-06,-8.71E-04
266,7.07E-02,1.88E-02,2.64E-02,3.51E-01,-5.07E-03,1.05E-06,-1.09E-03
267,7.08E-02,1.88E-02,2.62E-02,3.49E-01,-5.06E-03,-2.56E-05,-1.06E-03
268,7.14E-02,1.84E-02,2.63E-02,3.44E-01,-5.27E-03,-2.82E-05,-8.79E-04
269,7.04E-02,1.98E-02,2.69E-02,3.68E-01,-3.96E-03,-2.89E-05,-1.24E-03
270,7.18E-02,1.88E-02,2.68E-02,3.55E-01,-4.83E-03,-2.23E-05,-7.71E-04
271,6.93E-02,2.40E-02,2.69E-02,3.88E-01,-9.57E-17,4.71E-06,-1.76E-03
272,6.94E-02,2.40E-02,2.75E-02,3.88E-01,-1.77E-04,4.32E-06,-1.75E-03
273,6.93E-02,2.34E-02,2.75E-02,3.88E-01,-7.09E-04,0.00E+00,-1.78E-03
274,7.01E-02,2.30E-02,2.75E-02,3.87E-01,-9.27E-04,-4.70E-19,-1.43E-03
275,7.01E-02,2.30E-02,2.71E-02,3.87E-01,-9.28E-04,5.12E-06,-1.45E-03
276,6.96E-02,2.33E-02,2.69E-02,3.87E-01,-6.65E-04,3.91E-06,-1.62E-03
277,6.93E-02,2.35E-02,2.71E-02,3.88E-01,-4.83E-04,5.63E-06,-1.76E-03
278,7.01E-02,2.18E-02,2.75E-02,3.84E-01,-1.92E-03,5.36E-19,-1.45E-03
279,7.01E-02,2.18E-02,2.69E-02,3.84E-01,-1.95E-03,-3.76E-05,-1.43E-03
280,7.40E-02,2.19E-02,2.03E-02,3.79E-01,-1.95E-03,4.22E-06,0.00E+00
281,7.40E-02,2.29E-02,2.03E-02,3.83E-01,-9.73E-04,2.31E-05,0.00E+00
282,7.36E-02,2.19E-02,2.03E-02,3.80E-01,-1.86E-03,7.42E-06,-2.24E-04
283,7.32E-02,2.17E-02,2.08E-02,3.79E-01,-2.15E-03,-7.26E-06,-3.50E-04
284,7.28E-02,2.22E-02,2.12E-02,3.82E-01,-1.59E-03,-9.59E-06,-4.63E-04
285,7.32E-02,2.33E-02,2.08E-02,3.83E-01,-7.08E-04,1.41E-05,-3.26E-04
286,7.29E-02,2.30E-02,2.11E-02,3.83E-01,-9.38E-04,7.34E-07,-4.29E-04
287,7.37E-02,2.29E-02,2.03E-02,3.82E-01,-1.04E-03,2.14E-05,-2.12E-04
288,7.13E-02,2.24E-02,2.10E-02,3.84E-01,-1.45E-03,1.75E-07,-1.01E-03
289,7.16E-02,2.24E-02,2.08E-02,3.84E-01,-1.41E-03,1.39E-05,-8.40E-04
290,7.12E-02,2.21E-02,2.18E-02,3.83E-01,-1.73E-03,-3.96E-05,-1.05E-03
291,7.16E-02,2.28E-02,2.08E-02,3.84E-01,-1.15E-03,1.88E-05,-8.10E-04
292,7.13E-02,2.30E-02,2.10E-02,3.85E-01,-7.76E-04,6.89E-06,-9.29E-04
293,7.14E-02,2.29E-02,2.08E-02,3.85E-01,-9.49E-04,1.27E-05,-9.20E-04
294,7.12E-02,2.28E-02,2.09E-02,3.85E-01,-1.11E-03,6.57E-06,-1.04E-03
295,7.11E-02,2.29E-02,2.10E-02,3.85E-01,-9.30E-04,-1.81E-06,-1.07E-03
296,7.10E-02,2.27E-02,2.23E-02,3.85E-01,-1.26E-03,-4.16E-05,-1.09E-03
297,7.09E-02,2.29E-02,2.22E-02,3.85E-01,-1.00E-03,-4.51E-05,-1.12E-03
298,6.96E-02,2.40E-02,2.42E-02,3.87E-01,-4.74E-16,-1.46E-05,-1.61E-03
299,6.99E-02,2.40E-02,2.26E-02,3.87E-01,-3.42E-16,-3.16E-05,-1.49E-03
300,6.93E-02,2.40E-02,2.36E-02,3.88E-01,-4.86E-16,-2.32E-05,-1.77E-03
301,6.93E-02,2.35E-02,2.35E-02,3.87E-01,-4.80E-04,-2.69E-05,-1.75E-03
302,6.99E-02,2.36E-02,2.27E-02,3.87E-01,-3.83E-04,-3.17E-05,-1.50E-03
303,7.11E-02,2.05E-02,2.21E-02,3.73E-01,-3.32E-03,-3.43E-05,-1.06E-03
304,7.09E-02,2.15E-02,2.17E-02,3.81E-01,-2.30E-03,-4.99E-05,-1.18E-03
305,7.04E-02,2.12E-02,2.20E-02,3.79E-01,-2.67E-03,-6.05E-05,-1.33E-03
306,7.11E-02,2.05E-02,2.21E-02,3.73E-01,-3.36E-03,-3.74E-05,-1.15E-03
307,7.01E-02,2.15E-02,2.26E-02,3.80E-01,-2.43E-03,-6.49E-05,-1.42E-03
308,6.88E-02,2.30E-02,2.34E-02,3.87E-01,-1.01E-03,-2.48E-05,-2.02E-03
309,6.89E-02,2.28E-02,2.25E-02,3.87E-01,-1.13E-03,-4.10E-05,-1.93E-03
310,6.89E-02,2.25E-02,2.26E-02,3.86E-01,-1.39E-03,-4.25E-05,-1.94E-03
311,6.88E-02,2.24E-02,2.32E-02,3.86E-01,-1.46E-03,-4.14E-05,-1.98E-03
312,6.88E-02,2.31E-02,2.35E-02,3.87E-01,-8.72E-04,-2.98E-05,-1.95E-03
313,7.00E-02,2.15E-02,2.26E-02,3.80E-01,-2.45E-03,-6.43E-05,-1.47E-03
314,6.98E-02,2.33E-02,2.23E-02,3.87E-01,-6.47E-04,-4.63E-05,-1.56E-03
315,7.40E-02,2.34E-02,1.93E-02,3.83E-01,-7.43E-04,4.84E-05,0.00E+00
316,7.40E-02,2.40E-02,1.92E-02,3.84E-01,0.00E+00,5.43E-05,-1.02E-04
317,7.33E-02,2.40E-02,1.92E-02,3.84E-01,8.88E-18,5.58E-05,-3.38E-04
318,7.29E-02,2.40E-02,2.01E-02,3.84E-01,7.52E-18,3.48E-05,-4.40E-04
319,7.29E-02,2.36E-02,2.01E-02,3.84E-01,-3.83E-04,3.45E-05,-4.31E-04
320,7.33E-02,2.33E-02,1.95E-02,3.83E-01,-7.33E-04,4.32E-05,-3.29E-04
321,7.34E-02,2.35E-02,1.92E-02,3.84E-01,-5.07E-04,5.33E-05,-2.56E-04
322,7.12E-02,2.40E-02,2.10E-02,3.86E-01,1.46E-16,-4.51E-07,-1.01E-03
323,7.18E-02,2.40E-02,2.01E-02,3.85E-01,1.57E-16,3.70E-05,-8.03E-04
324,7.17E-02,2.31E-02,2.05E-02,3.84E-01,-9.36E-04,3.32E-05,-8.07E-04
325,7.20E-02,2.35E-02,2.01E-02,3.85E-01,-5.01E-04,3.61E-05,-7.40E-04
326,7.01E-02,2.40E-02,2.09E-02,3.87E-01,-1.03E-16,1.12E-05,-1.44E-03
327,6.96E-02,2.40E-02,2.18E-02,3.87E-01,-2.49E-16,-1.55E-05,-1.69E-03
328,7.01E-02,2.34E-02,2.10E-02,3.87E-01,-5.23E-04,7.06E-06,-1.45E-03
329,6.96E-02,2.35E-02,2.17E-02,3.87E-01,-4.35E-04,-1.64E-05,-1.67E-03
330,6.85E-02,2.40E-02,2.55E-02,3.89E-01,-1.84E-16,-8.79E-06,-2.12E-03
331,6.84E-02,2.40E-02,2.65E-02,3.89E-01,-2.30E-16,-1.04E-06,-2.15E-03
332,6.92E-02,2.40E-02,2.52E-02,3.88E-01,-1.03E-16,-1.28E-05,-1.75E-03
333,6.92E-02,2.30E-02,2.66E-02,3.87E-01,-8.90E-04,-7.22E-06,-1.78E-03
334,6.93E-02,2.32E-02,2.53E-02,3.87E-01,-7.13E-04,-1.33E-05,-1.76E-03
335,6.92E-02,2.33E-02,2.52E-02,3.88E-01,-6.35E-04,-1.54E-05,-1.82E-03
336,6.85E-02,2.37E-02,2.55E-02,3.89E-01,-3.66E-04,-8.46E-06,-2.13E-03
337,6.84E-02,2.36E-02,2.65E-02,3.89E-01,-3.53E-04,-1.06E-06,-2.16E-03
338,6.89E-02,2.33E-02,2.68E-02,3.88E-01,-6.87E-04,-4.76E-06,-1.94E-03
339,7.00E-02,2.18E-02,2.68E-02,3.83E-01,-2.06E-03,-4.91E-05,-1.49E-03
340,6.92E-02,2.23E-02,2.64E-02,3.86E-01,-1.60E-03,-2.00E-05,-1.80E-03
341,6.93E-02,2.23E-02,2.53E-02,3.86E-01,-1.56E-03,-1.65E-05,-1.78E-03
342,7.40E-02,1.75E-02,2.75E-02,3.17E-01,-5.91E-03,0.00E+00,-1.36E-04
343,7.40E-02,1.75E-02,2.69E-02,3.17E-01,-5.96E-03,4.75E-05,0.00E+00
344,7.30E-02,1.85E-02,2.75E-02,3.45E-01,-5.12E-03,-2.30E-18,-4.23E-04
345,7.34E-02,1.76E-02,2.75E-02,3.20E-01,-5.97E-03,0.00E+00,-3.67E-04
346,7.35E-02,1.75E-02,2.70E-02,3.18E-01,-5.95E-03,6.43E-05,-2.99E-04
347,7.33E-02,1.79E-02,2.68E-02,3.31E-01,-5.69E-03,6.12E-05,-3.16E-04
348,7.29E-02,1.85E-02,2.71E-02,3.45E-01,-5.13E-03,2.51E-05,-4.23E-04
349,7.18E-02,1.86E-02,2.75E-02,3.49E-01,-5.08E-03,-4.51E-18,-7.21E-04
350,7.19E-02,1.86E-02,2.70E-02,3.48E-01,-5.15E-03,1.89E-05,-7.20E-04
351,7.40E-02,1.66E-02,2.65E-02,2.86E-01,-6.46E-03,7.67E-05,0.00E+00
352,7.40E-02,1.66E-02,2.53E-02,2.84E-01,-6.32E-03,9.82E-05,0.00E+00
353,7.40E-02,1.74E-02,2.49E-02,3.15E-01,-5.97E-03,4.55E-05,0.00E+00
354,7.32E-02,1.71E-02,2.68E-02,3.07E-01,-6.36E-03,6.82E-05,-3.38E-04
355,7.29E-02,1.75E-02,2.65E-02,3.20E-01,-6.12E-03,6.46E-05,-3.64E-04
356,7.28E-02,1.74E-02,2.57E-02,3.15E-01,-6.18E-03,-1.13E-05,-3.94E-04
357,7.32E-02,1.66E-02,2.55E-02,2.84E-01,-6.41E-03,5.92E-05,-4.07E-04
358,7.35E-02,1.66E-02,2.64E-02,2.85E-01,-6.53E-03,7.23E-05,-3.15E-04
359,7.32E-02,1.79E-02,2.52E-02,3.31E-01,-5.72E-03,-1.28E-05,-3.53E-04
360,7.35E-02,1.74E-02,2.48E-02,3.14E-01,-6.02E-03,4.34E-05,-2.09E-04
361,7.33E-02,1.66E-02,2.52E-02,2.85E-01,-6.38E-03,8.26E-05,-2.86E-04
362,7.40E-02,1.75E-02,2.36E-02,3.16E-01,-5.96E-03,4.71E-05,0.00E+00
363,7.40E-02,1.82E-02,2.33E-02,3.40E-01,-5.34E-03,-4.11E-06,0.00E+00
364,7.36E-02,1.83E-02,2.33E-02,3.38E-01,-5.43E-03,-1.68E-06,-2.74E-04
365,7.34E-02,1.75E-02,2.36E-02,3.18E-01,-5.94E-03,4.58E-05,-2.33E-04
366,7.32E-02,1.75E-02,2.39E-02,3.17E-01,-5.94E-03,6.04E-05,-2.49E-04
367,7.26E-02,1.86E-02,2.46E-02,3.47E-01,-5.26E-03,-7.24E-06,-6.09E-04
368,7.26E-02,1.86E-02,2.47E-02,3.47E-01,-5.25E-03,-9.54E-06,-6.04E-04
369,7.17E-02,1.77E-02,2.64E-02,3.26E-01,-6.10E-03,4.27E-05,-7.18E-04
370,7.15E-02,1.81E-02,2.66E-02,3.38E-01,-5.66E-03,4.45E-05,-8.12E-04
371,7.17E-02,1.78E-02,2.57E-02,3.30E-01,-5.94E-03,-2.23E-05,-7.50E-04
372,7.17E-02,1.77E-02,2.58E-02,3.24E-01,-6.10E-03,-1.56E-05,-7.24E-04
373,7.40E-02,1.86E-02,2.22E-02,3.46E-01,-5.06E-03,-4.71E-05,0.00E+00
374,7.34E-02,1.86E-02,2.23E-02,3.45E-01,-5.18E-03,-4.88E-05,-3.18E-04
375,7.29E-02,1.93E-02,2.22E-02,3.59E-01,-4.64E-03,-5.58E-05,-4.24E-04
376,7.15E-02,1.85E-02,2.38E-02,3.45E-01,-5.49E-03,-1.20E-06,-8.41E-04
377,7.17E-02,1.81E-02,2.41E-02,3.37E-01,-5.80E-03,-8.52E-06,-7.53E-04
378,7.20E-02,1.74E-02,2.36E-02,3.16E-01,-6.44E-03,4.43E-05,-6.61E-04
379,7.31E-02,1.73E-02,2.37E-02,3.11E-01,-6.06E-03,7.61E-05,-2.52E-04
380,7.32E-02,1.73E-02,2.35E-02,3.13E-01,-6.05E-03,6.19E-05,-2.21E-04
381,7.28E-02,1.74E-02,2.25E-02,3.16E-01,-6.24E-03,6.76E-05,-4.34E-04
382,7.31E-02,1.83E-02,2.20E-02,3.38E-01,-5.48E-03,-3.28E-05,-3.92E-04
383,7.17E-02,1.75E-02,2.26E-02,3.19E-01,-6.55E-03,5.33E-05,-7.54E-04
384,7.14E-02,1.80E-02,2.24E-02,3.36E-01,-6.14E-03,9.35E-06,-7.64E-04
385,7.15E-02,1.79E-02,2.24E-02,3.32E-01,-6.26E-03,1.84E-05,-7.61E-04
386,7.15E-02,1.81E-02,2.23E-02,3.39E-01,-6.00E-03,-1.05E-06,-7.41E-04
387,7.29E-02,1.85E-02,2.18E-02,3.44E-01,-5.35E-03,-4.22E-05,-4.65E-04
388,7.15E-02,1.81E-02,2.22E-02,3.38E-01,-6.01E-03,-8.55E-07,-7.35E-04
389,6.98E-02,1.83E-02,2.46E-02,3.42E-01,-5.97E-03,-2.77E-05,-1.41E-03
390,6.97E-02,1.84E-02,2.48E-02,3.46E-01,-5.78E-03,-3.23E-05,-1.45E-03
391,7.11E-02,1.76E-02,2.48E-02,3.22E-01,-6.44E-03,-2.77E-06,-9.15E-04
392,6.97E-02,1.85E-02,2.47E-02,3.46E-01,-5.75E-03,-3.13E-05,-1.45E-03
393,7.00E-02,1.88E-02,2.41E-02,3.50E-01,-5.38E-03,-1.99E-06,-1.36E-03
394,6.98E-02,1.85E-02,2.45E-02,3.45E-01,-5.79E-03,-2.10E-05,-1.43E-03
395,7.40E-02,2.03E-02,1.95E-02,3.70E-01,-3.52E-03,1.17E-05,0.00E+00
396,7.40E-02,2.13E-02,1.95E-02,3.77E-01,-2.44E-03,1.53E-05,0.00E+00
397,7.40E-02,1.97E-02,2.04E-02,3.64E-01,-4.08E-03,-4.07E-05,0.00E+00
398,7.28E-02,2.12E-02,2.03E-02,3.77E-01,-2.54E-03,3.93E-06,-4.62E-04
399,7.29E-02,2.01E-02,2.09E-02,3.69E-01,-3.65E-03,-5.02E-05,-4.40E-04
400,7.30E-02,2.00E-02,2.08E-02,3.67E-01,-3.84E-03,-6.16E-05,-4.20E-04
401,7.33E-02,1.98E-02,2.04E-02,3.65E-01,-4.04E-03,-4.11E-05,-3.75E-04
402,7.35E-02,2.03E-02,1.95E-02,3.70E-01,-3.48E-03,1.15E-05,-2.73E-04
403,7.34E-02,2.12E-02,1.94E-02,3.77E-01,-2.55E-03,1.71E-05,-2.92E-04
404,7.32E-02,2.14E-02,1.96E-02,3.78E-01,-2.34E-03,2.09E-05,-3.39E-04
405,7.30E-02,2.01E-02,2.10E-02,3.68E-01,-3.71E-03,-7.01E-05,-4.44E-04
406,7.40E-02,1.87E-02,2.04E-02,3.47E-01,-5.14E-03,-2.34E-05,0.00E+00
407,7.40E-02,1.81E-02,2.15E-02,3.34E-01,-5.58E-03,-2.69E-05,0.00E+00
408,7.30E-02,1.94E-02,2.04E-02,3.61E-01,-4.43E-03,-5.06E-05,-4.40E-04
409,7.31E-02,1.87E-02,2.05E-02,3.48E-01,-5.12E-03,-2.48E-05,-4.25E-04
410,7.30E-02,1.84E-02,2.09E-02,3.40E-01,-5.45E-03,-3.47E-05,-4.67E-04
411,7.34E-02,1.81E-02,2.15E-02,3.32E-01,-5.69E-03,-1.48E-05,-3.43E-04
412,7.16E-02,2.14E-02,2.02E-02,3.79E-01,-2.43E-03,1.06E-05,-8.66E-04
413,7.19E-02,2.03E-02,2.07E-02,3.71E-01,-3.51E-03,-4.37E-05,-7.68E-04
414,7.19E-02,2.15E-02,2.01E-02,3.80E-01,-2.30E-03,1.79E-05,-7.72E-04
415,7.13E-02,2.03E-02,2.20E-02,3.71E-01,-3.57E-03,-2.07E-05,-9.73E-04
416,7.11E-02,2.20E-02,2.09E-02,3.83E-01,-1.87E-03,-6.86E-06,-1.10E-03
417,7.04E-02,1.78E-02,2.75E-02,3.25E-01,-6.40E-03,2.33E-18,-1.15E-03
418,7.12E-02,1.78E-02,2.75E-02,3.25E-01,-6.10E-03,9.17E-19,-8.57E-04
419,6.99E-02,1.96E-02,2.75E-02,3.67E-01,-4.29E-03,-4.43E-19,-1.43E-03
420,6.97E-02,1.85E-02,2.75E-02,3.49E-01,-5.63E-03,-1.92E-19,-1.41E-03
421,6.98E-02,1.84E-02,2.67E-02,3.44E-01,-5.76E-03,8.18E-05,-1.32E-03
422,7.03E-02,1.77E-02,2.71E-02,3.27E-01,-6.30E-03,1.45E-04,-1.13E-03
423,7.12E-02,1.78E-02,2.69E-02,3.27E-01,-6.07E-03,1.13E-04,-8.84E-04
424,6.99E-02,1.96E-02,2.71E-02,3.67E-01,-4.26E-03,1.25E-05,-1.41E-03
425,6.96E-02,1.86E-02,2.69E-02,3.49E-01,-5.55E-03,8.68E-05,-1.41E-03
426,6.91E-02,2.14E-02,2.75E-02,3.83E-01,-2.47E-03,2.38E-18,-1.80E-03
427,6.90E-02,2.03E-02,2.75E-02,3.76E-01,-3.60E-03,2.40E-18,-1.78E-03
428,6.91E-02,2.02E-02,2.67E-02,3.74E-01,-3.74E-03,9.19E-06,-1.72E-03
429,6.90E-02,2.03E-02,2.68E-02,3.76E-01,-3.57E-03,4.50E-06,-1.81E-03
430,6.91E-02,2.14E-02,2.70E-02,3.83E-01,-2.45E-03,-3.00E-05,-1.80E-03
431,7.29E-02,1.86E-02,2.01E-02,3.46E-01,-5.31E-03,-1.81E-05,-4.73E-04
432,7.27E-02,1.91E-02,2.00E-02,3.57E-01,-4.85E-03,-3.54E-05,-4.88E-04
433,7.18E-02,1.91E-02,1.99E-02,3.57E-01,-4.88E-03,-7.05E-05,-7.27E-04
434,7.19E-02,1.82E-02,2.01E-02,3.36E-01,-5.74E-03,-4.93E-05,-6.55E-04
435,7.24E-02,1.82E-02,2.02E-02,3.30E-01,-6.07E-03,2.08E-05,-5.97E-04
436,7.26E-02,1.82E-02,2.02E-02,3.38E-01,-5.67E-03,-1.53E-05,-5.37E-04
437,7.13E-02,1.95E-02,2.00E-02,3.62E-01,-4.41E-03,-6.69E-05,-9.10E-04
438,7.14E-02,1.80E-02,2.06E-02,3.33E-01,-6.07E-03,-2.66E-05,-8.41E-04
439,7.17E-02,1.80E-02,2.04E-02,3.31E-01,-5.94E-03,-4.53E-05,-7.31E-04
440,7.05E-02,1.91E-02,2.09E-02,3.60E-01,-4.98E-03,-1.18E-04,-1.18E-03
441,7.05E-02,1.90E-02,2.10E-02,3.58E-01,-5.13E-03,-1.14E-04,-1.16E-03
442,7.04E-02,1.91E-02,2.16E-02,3.61E-01,-4.91E-03,-8.49E-05,-1.22E-03
443,7.04E-02,1.93E-02,2.16E-02,3.63E-01,-4.73E-03,-7.70E-05,-1.24E-03
444,6.98E-02,1.88E-02,2.22E-02,3.52E-01,-5.17E-03,-3.66E-05,-1.27E-03
445,6.95E-02,1.85E-02,2.26E-02,3.58E-01,-5.40E-03,-3.67E-06,-1.46E-03
446,6.95E-02,1.84E-02,2.28E-02,3.45E-01,-6.04E-03,-1.85E-06,-1.45E-03
447,7.03E-02,1.94E-02,2.16E-02,3.65E-01,-4.47E-03,-4.93E-05,-1.34E-03
448,6.95E-02,1.86E-02,2.34E-02,3.49E-01,-5.23E-03,-3.90E-05,-1.28E-03
449,6.95E-02,1.85E-02,2.31E-02,3.46E-01,-5.78E-03,-2.45E-05,-1.45E-03
450,6.76E-02,2.40E-02,2.42E-02,3.89E-01,-4.82E-16,-3.35E-05,-2.53E-03
451,6.76E-02,2.40E-02,2.49E-02,3.89E-01,-5.61E-16,-1.44E-05,-2.52E-03
452,6.84E-02,2.40E-02,2.34E-02,3.88E-01,-1.57E-16,-3.97E-05,-2.20E-03
453,6.83E-02,2.33E-02,2.34E-02,3.88E-01,-6.31E-04,-3.43E-05,-2.18E-03
454,6.86E-02,2.31E-02,2.35E-02,3.87E-01,-8.64E-04,-2.64E-05,-2.05E-03
455,6.81E-02,2.31E-02,2.37E-02,3.88E-01,-8.37E-04,-3.24E-05,-2.30E-03
456,6.77E-02,2.33E-02,2.50E-02,3.89E-01,-6.59E-04,-1.82E-05,-2.48E-03
457,6.77E-02,2.31E-02,2.48E-02,3.89E-01,-8.55E-04,-1.73E-05,-2.46E-03
458,6.76E-02,2.32E-02,2.42E-02,3.89E-01,-7.61E-04,-2.61E-05,-2.49E-03
459,6.75E-02,2.22E-02,2.64E-02,3.87E-01,-1.77E-03,-2.09E-05,-2.54E-03
460,6.75E-02,2.30E-02,2.65E-02,3.89E-01,-9.72E-04,-7.47E-06,-2.58E-03
461,6.74E-02,2.32E-02,2.52E-02,3.89E-01,-8.14E-04,-1.72E-05,-2.59E-03
462,6.75E-02,2.29E-02,2.49E-02,3.89E-01,-1.06E-03,-1.53E-05,-2.57E-03
463,6.75E-02,2.22E-02,2.52E-02,3.87E-01,-1.77E-03,-1.60E-05,-2.55E-03
464,6.79E-02,2.33E-02,2.68E-02,3.89E-01,-7.02E-04,-4.55E-06,-2.39E-03
465,6.83E-02,2.30E-02,2.70E-02,3.88E-01,-9.98E-04,-8.03E-06,-2.18E-03
466,6.81E-02,2.19E-02,2.67E-02,3.86E-01,-2.08E-03,-7.13E-06,-2.25E-03
467,6.83E-02,2.20E-02,2.69E-02,3.86E-01,-1.94E-03,-8.10E-06,-2.17E-03
468,6.83E-02,2.18E-02,2.55E-02,3.85E-01,-2.16E-03,-2.57E-05,-2.16E-03
469,6.83E-02,2.17E-02,2.66E-02,3.85E-01,-2.20E-03,-5.86E-06,-2.16E-03
470,6.85E-02,2.18E-02,2.67E-02,3.85E-01,-2.06E-03,-6.59E-06,-2.07E-03
471,6.87E-02,2.00E-02,2.64E-02,3.72E-01,-4.02E-03,1.35E-06,-1.83E-03
472,6.86E-02,2.01E-02,2.57E-02,3.73E-01,-3.96E-03,-5.04E-05,-1.91E-03
473,6.86E-02,2.01E-02,2.65E-02,3.74E-01,-3.86E-03,-4.12E-06,-1.93E-03
474,6.83E-02,2.03E-02,2.63E-02,3.76E-01,-3.69E-03,-3.44E-05,-2.05E-03
475,6.84E-02,2.03E-02,2.56E-02,3.75E-01,-3.83E-03,-4.61E-05,-2.02E-03
476,6.83E-02,2.09E-02,2.50E-02,3.80E-01,-3.11E-03,-2.31E-05,-2.09E-03
477,6.76E-02,2.16E-02,2.35E-02,3.84E-01,-2.55E-03,-4.95E-05,-2.42E-03
478,6.74E-02,2.29E-02,2.38E-02,3.88E-01,-1.12E-03,-3.54E-05,-2.60E-03
479,6.72E-02,2.18E-02,2.37E-02,3.85E-01,-2.27E-03,-4.18E-05,-2.62E-03
480,6.71E-02,2.20E-02,2.48E-02,3.87E-01,-2.06E-03,-2.84E-05,-2.71E-03
481,6.72E-02,2.28E-02,2.47E-02,3.89E-01,-1.22E-03,-1.64E-05,-2.70E-03
482,6.71E-02,2.18E-02,2.47E-02,3.86E-01,-2.29E-03,-3.48E-05,-2.70E-03
483,6.81E-02,2.09E-02,2.48E-02,3.80E-01,-3.22E-03,-2.69E-05,-2.17E-03
484,6.74E-02,2.30E-02,2.41E-02,3.89E-01,-9.71E-04,-2.77E-05,-2.62E-03
485,6.83E-02,2.09E-02,2.39E-02,3.80E-01,-3.22E-03,-3.78E-05,-2.09E-03
486,6.94E-02,2.10E-02,2.40E-02,3.80E-01,-2.86E-03,-4.77E-05,-1.78E-03
487,6.93E-02,1.82E-02,2.64E-02,3.39E-01,-6.12E-03,7.86E-05,-1.46E-03
488,6.92E-02,1.83E-02,2.55E-02,3.40E-01,-6.07E-03,2.17E-06,-1.55E-03
489,6.89E-02,1.85E-02,2.64E-02,3.46E-01,-5.83E-03,6.42E-05,-1.63E-03
490,6.91E-02,1.84E-02,2.65E-02,3.43E-01,-5.95E-03,8.27E-05,-1.56E-03
491,6.90E-02,1.87E-02,2.52E-02,3.51E-01,-5.59E-03,-4.82E-05,-1.67E-03
492,6.91E-02,1.83E-02,2.55E-02,3.42E-01,-6.02E-03,6.56E-06,-1.60E-03
493,6.95E-02,1.86E-02,2.24E-02,3.50E-01,-5.76E-03,-2.06E-05,-1.46E-03
494,6.96E-02,2.10E-02,2.17E-02,3.79E-01,-2.89E-03,-5.78E-05,-1.59E-03
495,6.97E-02,2.10E-02,2.17E-02,3.79E-01,-2.90E-03,-5.65E-05,-1.56E-03
496,6.96E-02,2.02E-02,2.15E-02,3.73E-01,-3.79E-03,-7.59E-05,-1.57E-03
497,6.88E-02,2.02E-02,2.18E-02,3.72E-01,-3.87E-03,-9.88E-05,-1.85E-03
498,6.86E-02,2.00E-02,2.20E-02,3.70E-01,-4.23E-03,-8.58E-05,-1.90E-03
499,6.94E-02,1.86E-02,2.33E-02,3.46E-01,-5.82E-03,-1.60E-05,-1.51E-03
500,6.85E-02,2.00E-02,2.32E-02,3.72E-01,-4.26E-03,-4.13E-05,-1.91E-03
501,6.75E-02,1.91E-02,2.42E-02,3.56E-01,-5.37E-03,-6.21E-05,-2.20E-03
502,6.94E-02,1.86E-02,2.34E-02,3.45E-01,-5.99E-03,-6.33E-06,-1.55E-03
503,6.74E-02,1.91E-02,2.45E-02,3.58E-01,-5.29E-03,-6.43E-05,-2.19E-03
504,6.77E-02,2.01E-02,2.52E-02,3.74E-01,-4.14E-03,-5.46E-05,-2.25E-03
505,6.81E-02,2.01E-02,2.33E-02,3.74E-01,-4.15E-03,-4.82E-05,-2.08E-03
506,6.73E-02,2.14E-02,2.31E-02,3.84E-01,-2.79E-03,-5.89E-05,-2.55E-03
507,6.73E-02,2.14E-02,2.29E-02,3.84E-01,-2.84E-03,-6.07E-05,-2.60E-03
508,6.80E-02,2.19E-02,2.18E-02,3.85E-01,-2.14E-03,-2.23E-05,-2.27E-03
509,6.86E-02,2.23E-02,2.19E-02,3.86E-01,-1.65E-03,-2.30E-05,-2.07E-03
510,6.83E-02,2.16E-02,2.15E-02,3.83E-01,-2.40E-03,-2.58E-05,-2.13E-03
511,6.87E-02,2.18E-02,2.15E-02,3.84E-01,-2.15E-03,-2.46E-05,-1.99E-03
512,6.84E-02,2.02E-02,2.18E-02,3.73E-01,-3.94E-03,-9.68E-05,-2.01E-03
513,6.76E-02,2.03E-02,2.28E-02,3.76E-01,-4.04E-03,-5.81E-05,-2.28E-03
514,6.73E-02,2.12E-02,2.30E-02,3.83E-01,-2.98E-03,-6.30E-05,-2.57E-03
515,6.84E-02,2.01E-02,2.19E-02,3.72E-01,-4.18E-03,-8.48E-05,-2.01E-03
516,6.98E-02,1.67E-02,2.66E-02,2.93E-01,-7.33E-03,1.20E-04,-1.15E-03
517,6.96E-02,1.67E-02,2.65E-02,2.94E-01,-7.38E-03,1.14E-04,-1.20E-03
518,7.11E-02,1.67E-02,2.63E-02,2.90E-01,-7.12E-03,8.71E-05,-8.33E-04
